encoder,case_id,symbology,category,ec_level,encoding,pdf417_columns,status,detail,n_samples,n_trials_valid,validity_rate,median_ms,mean_ms,stddev_ms,min_ms,median_area_modules,median_file_bytes
ppfdm,dmr-alnum-svg,datamatrix_rect,alnum,,,,ok,,25,5,1.0,0.3727,0.441,0.1175,0.34,432,1076
ppfdm,dmr-lower_text,datamatrix_rect,lower_text,,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
ppfdm,dmr-lower_text-svg,datamatrix_rect,lower_text,,,,ok,,25,5,1.0,0.493,0.549,0.0795,0.4689,576,1285
ppfdm,dmr-numeric_short,datamatrix_rect,numeric_short,,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
ppfdm,dmr-numeric_short-svg,datamatrix_rect,numeric_short,,,,ok,,25,5,1.0,0.1602,0.1689,0.0262,0.1428,144,598
ppfdm,dmr-upper_c40,datamatrix_rect,upper_c40,,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
ppfdm,dmr-upper_c40-svg,datamatrix_rect,upper_c40,,,,ok,,25,5,1.0,0.6565,0.6291,0.0687,0.4897,768,1542
ppfdm,dmr-x12_charset,datamatrix_rect,x12_charset,,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
ppfdm,dmr-x12_charset-svg,datamatrix_rect,x12_charset,,,,ok,,25,5,1.0,0.6587,0.6338,0.0667,0.4959,768,1542
pylibdmtx,dm-alnum,datamatrix,alnum,,,,ok,,25,5,1.0,0.4268,0.5198,0.2116,0.3638,484,693
pylibdmtx,dm-alnum-svg,datamatrix,alnum,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-base64_nc,datamatrix,base64_near_capacity,,,,ok,,25,5,1.0,11.9872,12.0312,0.2024,11.664,17424,10622
pylibdmtx,dm-base64_nc-svg,datamatrix,base64_near_capacity,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-bcbp,datamatrix,bcbp,,,,ok,,25,5,1.0,0.9631,0.9643,0.1676,0.7389,1296,1253
pylibdmtx,dm-bcbp-svg,datamatrix,bcbp,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-edifact_charset,datamatrix,edifact_charset,,,,ok,,25,5,1.0,0.7599,0.9198,0.3382,0.7424,1024,1064
pylibdmtx,dm-edifact_charset-svg,datamatrix,edifact_charset,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-json_nc,datamatrix,json_near_capacity,,,,ok,,25,5,1.0,11.7926,11.8256,0.18,11.45,17424,10233
pylibdmtx,dm-json_nc-svg,datamatrix,json_near_capacity,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-latin1,datamatrix,latin1,,iso-8859-1,,unsupported,no charset/ECI support for 'iso-8859-1' payloads,0,0,,,,,,,
pylibdmtx,dm-latin1-auto,datamatrix,latin1,,,,unsupported,cannot take non-ASCII text without a declared charset,0,0,,,,,,,
pylibdmtx,dm-latin1-auto-svg,datamatrix,latin1,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-latin1-svg,datamatrix,latin1,,iso-8859-1,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-latin1_ambiguous,datamatrix,latin1_ambiguous,,iso-8859-1,,unsupported,no charset/ECI support for 'iso-8859-1' payloads,0,0,,,,,,,
pylibdmtx,dm-latin1_ambiguous-auto,datamatrix,latin1_ambiguous,,,,unsupported,cannot take non-ASCII text without a declared charset,0,0,,,,,,,
pylibdmtx,dm-latin1_ambiguous-auto-svg,datamatrix,latin1_ambiguous,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-latin1_ambiguous-svg,datamatrix,latin1_ambiguous,,iso-8859-1,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-lower_text,datamatrix,lower_text,,,,ok,,25,5,1.0,0.7538,0.8489,0.3587,0.5087,1024,1043
pylibdmtx,dm-lower_text-svg,datamatrix,lower_text,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-mixed_modes,datamatrix,mixed_modes,,,,ok,,25,5,1.0,1.1479,1.3102,0.5278,0.9305,1600,1478
pylibdmtx,dm-mixed_modes-svg,datamatrix,mixed_modes,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-near_capacity,datamatrix,near_capacity,,,,ok,,25,5,1.0,14.1794,14.2442,0.4165,13.7563,20736,12331
pylibdmtx,dm-near_capacity-svg,datamatrix,near_capacity,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-numeric_even,datamatrix,numeric_even,,,,ok,,25,5,1.0,0.5701,0.595,0.2203,0.2607,400,613
pylibdmtx,dm-numeric_even-svg,datamatrix,numeric_even,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-numeric_long,datamatrix,numeric_long,,,,ok,,25,5,1.0,1.6408,1.5729,0.302,0.7902,1024,1066
pylibdmtx,dm-numeric_long-svg,datamatrix,numeric_long,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-numeric_odd,datamatrix,numeric_odd,,,,ok,,25,5,1.0,0.6446,0.6186,0.2804,0.292,400,592
pylibdmtx,dm-numeric_odd-svg,datamatrix,numeric_odd,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-numeric_prefix,datamatrix,numeric_prefix,,,,ok,,25,5,1.0,0.2731,0.3638,0.1936,0.2153,196,409
pylibdmtx,dm-numeric_prefix-svg,datamatrix,numeric_prefix,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-numeric_short,datamatrix,numeric_short,,,,ok,,25,5,1.0,0.4606,0.4748,0.107,0.3196,144,315
pylibdmtx,dm-numeric_short-svg,datamatrix,numeric_short,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-numeric_suffix,datamatrix,numeric_suffix,,,,ok,,25,5,1.0,0.2572,0.3012,0.1184,0.2067,256,462
pylibdmtx,dm-numeric_suffix-svg,datamatrix,numeric_suffix,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-text_para,datamatrix,text_para,,,,ok,,25,5,1.0,4.4212,4.6947,0.84,3.519,6400,4436
pylibdmtx,dm-text_para-svg,datamatrix,text_para,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-upper_c40,datamatrix,upper_c40,,,,ok,,25,5,1.0,0.7511,0.8874,0.3628,0.5533,1024,1069
pylibdmtx,dm-upper_c40-svg,datamatrix,upper_c40,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-url,datamatrix,url,,,,ok,,25,5,1.0,0.9389,1.0336,0.4092,0.7542,1024,1079
pylibdmtx,dm-url-svg,datamatrix,url,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-url_nc,datamatrix,url_near_capacity,,,,ok,,25,5,1.0,11.7697,11.8089,0.1397,11.5924,17424,10099
pylibdmtx,dm-url_nc-svg,datamatrix,url_near_capacity,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-utf8,datamatrix,utf8,,utf-8,,unsupported,no charset/ECI support for 'utf-8' payloads,0,0,,,,,,,
pylibdmtx,dm-utf8-auto,datamatrix,utf8,,,,unsupported,cannot take non-ASCII text without a declared charset,0,0,,,,,,,
pylibdmtx,dm-utf8-auto-svg,datamatrix,utf8,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-utf8-svg,datamatrix,utf8,,utf-8,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-x12_charset,datamatrix,x12_charset,,,,ok,,25,5,1.0,0.5396,0.6186,0.173,0.5154,676,829
pylibdmtx,dm-x12_charset-svg,datamatrix,x12_charset,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dm-xml_nc,datamatrix,xml_near_capacity,,,,ok,,25,5,1.0,11.9404,11.9409,0.2793,11.4856,17424,10259
pylibdmtx,dm-xml_nc-svg,datamatrix,xml_near_capacity,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dmr-alnum,datamatrix_rect,alnum,,,,ok,,25,5,1.0,0.4721,0.5013,0.072,0.4418,576,673
pylibdmtx,dmr-alnum-svg,datamatrix_rect,alnum,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dmr-lower_text,datamatrix_rect,lower_text,,,,ok,"PyLibDMTXError: Could not encode data, possibly because the image is not large enough to contain the data",15,3,0.6,0.6065,0.6112,0.0154,0.5941,768,723
pylibdmtx,dmr-lower_text-svg,datamatrix_rect,lower_text,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dmr-numeric_short,datamatrix_rect,numeric_short,,,,ok,,25,5,1.0,0.1983,0.2075,0.0303,0.1698,144,321
pylibdmtx,dmr-numeric_short-svg,datamatrix_rect,numeric_short,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dmr-upper_c40,datamatrix_rect,upper_c40,,,,ok,"PyLibDMTXError: Could not encode data, possibly because the image is not large enough to contain the data",15,3,0.6,0.6197,0.6188,0.0185,0.59,768,744
pylibdmtx,dmr-upper_c40-svg,datamatrix_rect,upper_c40,,,,unsupported,no native SVG writer,0,0,,,,,,,
pylibdmtx,dmr-x12_charset,datamatrix_rect,x12_charset,,,,ok,"PyLibDMTXError: Could not encode data, possibly because the image is not large enough to contain the data",10,2,0.4,0.6118,0.6128,0.0101,0.5996,768.0,749.5
pylibdmtx,dmr-x12_charset-svg,datamatrix_rect,x12_charset,,,,unsupported,no native SVG writer,0,0,,,,,,,
pystrich,az-alnum-ecc10,aztec,alnum,10,,,ok,,25,5,1.0,0.7531,0.8623,0.3972,0.5807,529,445
pystrich,az-alnum-ecc10-svg,aztec,alnum,10,,,ok,,25,5,1.0,0.6105,0.6242,0.0987,0.48,529,5854
pystrich,az-alnum-ecc23,aztec,alnum,23,,,ok,,25,5,1.0,1.0392,1.1559,0.4459,0.7831,729,547
pystrich,az-alnum-ecc23-svg,aztec,alnum,23,,,ok,,25,5,1.0,0.7659,0.7462,0.0653,0.6603,729,7773
pystrich,az-alnum-ecc50,aztec,alnum,50,,,ok,,25,5,1.0,0.9235,1.0322,0.3968,0.6883,729,545
pystrich,az-alnum-ecc50-svg,aztec,alnum,50,,,ok,,25,5,1.0,0.6675,0.6204,0.077,0.5148,729,7860
pystrich,az-base64_nc-ecc23,aztec,base64_near_capacity,23,,,ok,,25,5,1.0,64.5531,65.3447,4.219,60.2137,19321,8687
pystrich,az-base64_nc-ecc23-svg,aztec,base64_near_capacity,23,,,ok,,25,5,1.0,37.4897,36.086,4.1215,30.6426,19321,228536
pystrich,az-bcbp-ecc23,aztec,bcbp,23,,,ok,,25,5,1.0,1.7495,1.817,0.6078,1.0856,961,692
pystrich,az-bcbp-ecc23-svg,aztec,bcbp,23,,,ok,,25,5,1.0,1.5397,1.5894,0.5442,0.9565,961,10380
pystrich,az-json_nc-ecc23,aztec,json_near_capacity,23,,,ok,,25,5,1.0,51.6333,51.9755,8.0359,40.6074,17161,7536
pystrich,az-json_nc-ecc23-svg,aztec,json_near_capacity,23,,,ok,,25,5,1.0,31.0735,33.1216,4.1347,29.0795,17161,187890
pystrich,az-latin1-ecc23,aztec,latin1,23,iso-8859-1,,ok,,25,5,1.0,1.802,1.6807,0.6278,0.8702,961,691
pystrich,az-latin1-ecc23-auto,aztec,latin1,23,,,ok,,25,5,1.0,1.3449,1.4439,0.5089,0.8067,961,691
pystrich,az-latin1-ecc23-auto-svg,aztec,latin1,23,,,ok,,25,5,1.0,1.4679,1.5189,0.792,0.7373,961,10633
pystrich,az-latin1-ecc23-svg,aztec,latin1,23,iso-8859-1,,ok,,25,5,1.0,1.2079,1.2256,0.3658,0.7478,961,10633
pystrich,az-latin1_ambiguous-ecc23,aztec,latin1_ambiguous,23,iso-8859-1,,ok,,25,5,1.0,1.6964,1.742,0.6988,0.9683,1369,910
pystrich,az-latin1_ambiguous-ecc23-auto,aztec,latin1_ambiguous,23,,,ok,,25,5,1.0,1.5777,1.6159,0.5869,0.9298,1369,910
pystrich,az-latin1_ambiguous-ecc23-auto-svg,aztec,latin1_ambiguous,23,,,ok,,25,5,1.0,1.7693,1.7919,0.9746,0.8366,1369,16489
pystrich,az-latin1_ambiguous-ecc23-svg,aztec,latin1_ambiguous,23,iso-8859-1,,ok,,25,5,1.0,1.4176,1.472,0.5538,0.8472,1369,16489
pystrich,az-lower_text-ecc23,aztec,lower_text,23,,,ok,,25,5,1.0,0.9023,1.0901,0.43,0.7976,529,448
pystrich,az-lower_text-ecc23-svg,aztec,lower_text,23,,,ok,,25,5,1.0,0.7324,0.7499,0.0722,0.6573,529,5985
pystrich,az-mixed_modes-ecc23,aztec,mixed_modes,23,,,ok,,25,5,1.0,1.766,2.3223,0.769,1.6525,961,715
pystrich,az-mixed_modes-ecc23-svg,aztec,mixed_modes,23,,,ok,,25,5,1.0,1.5421,1.9504,0.5528,1.4401,961,11267
pystrich,az-near_capacity-ecc23,aztec,near_capacity,23,,,ok,,25,5,1.0,40.9167,41.0812,5.2908,33.9126,12769,5860
pystrich,az-near_capacity-ecc23-svg,aztec,near_capacity,23,,,ok,,25,5,1.0,28.1708,32.5513,10.1168,25.0818,12769,147017
pystrich,az-numeric_long-ecc23,aztec,numeric_long,23,,,ok,,25,5,1.0,2.5948,3.6233,2.5577,1.7156,1369,898
pystrich,az-numeric_long-ecc23-svg,aztec,numeric_long,23,,,ok,,25,5,1.0,2.1343,2.0463,0.2829,1.4747,1369,16142
pystrich,az-numeric_short-ecc23,aztec,numeric_short,23,,,ok,,25,5,1.0,0.2902,0.2942,0.0298,0.2475,225,272
pystrich,az-numeric_short-ecc23-svg,aztec,numeric_short,23,,,ok,,25,5,1.0,0.2103,0.22,0.0263,0.186,225,2615
pystrich,az-text_para-ecc23,aztec,text_para,23,,,ok,,25,5,1.0,6.46,6.9858,2.4563,3.6669,2809,1562
pystrich,az-text_para-ecc23-svg,aztec,text_para,23,,,ok,,25,5,1.0,5.0662,5.2465,1.3416,3.1901,2809,31579
pystrich,az-tiny-ecc23,aztec,tiny,23,,,ok,,25,5,1.0,0.2655,0.2624,0.0219,0.23,225,275
pystrich,az-tiny-ecc23-svg,aztec,tiny,23,,,ok,,25,5,1.0,0.1829,0.1818,0.0135,0.1612,225,2657
pystrich,az-upper_c40-ecc23,aztec,upper_c40,23,,,ok,,25,5,1.0,1.0958,1.1996,0.4608,0.8322,729,545
pystrich,az-upper_c40-ecc23-svg,aztec,upper_c40,23,,,ok,,25,5,1.0,0.8464,0.8357,0.1033,0.7054,729,7696
pystrich,az-url-ecc23,aztec,url,23,,,ok,,25,5,1.0,1.5249,1.4788,0.1049,1.2697,961,698
pystrich,az-url-ecc23-svg,aztec,url,23,,,ok,,25,5,1.0,1.3157,1.2935,0.1038,1.0557,961,10414
pystrich,az-url_nc-ecc23,aztec,url_near_capacity,23,,,ok,,25,5,1.0,59.0713,60.5869,4.5459,54.8258,18225,8096
pystrich,az-url_nc-ecc23-svg,aztec,url_near_capacity,23,,,ok,,25,5,1.0,32.5006,34.3898,3.913,30.3973,18225,208659
pystrich,az-utf8-ecc23,aztec,utf8,23,utf-8,,ok,,25,5,1.0,0.8815,1.0036,0.468,0.5282,529,448
pystrich,az-utf8-ecc23-auto,aztec,utf8,23,,,ok,,25,5,1.0,0.8102,0.7712,0.1235,0.5351,529,442
pystrich,az-utf8-ecc23-auto-svg,aztec,utf8,23,,,ok,,25,5,1.0,0.6989,0.7941,0.329,0.4121,529,6112
pystrich,az-utf8-ecc23-svg,aztec,utf8,23,utf-8,,ok,,25,5,1.0,0.688,0.6569,0.1238,0.4211,529,6112
pystrich,az-xml_nc-ecc23,aztec,xml_near_capacity,23,,,ok,,25,5,1.0,47.5059,45.2253,5.7674,36.2988,15625,6815
pystrich,az-xml_nc-ecc23-svg,aztec,xml_near_capacity,23,,,ok,,25,5,1.0,30.5595,32.0733,4.057,27.7598,15625,175165
pystrich,dm-alnum,datamatrix,alnum,,,,ok,,25,5,1.0,0.3571,0.3891,0.0846,0.3197,484,411
pystrich,dm-alnum-svg,datamatrix,alnum,,,,ok,,25,5,1.0,0.2452,0.2545,0.0243,0.2305,484,5749
pystrich,dm-base64_nc,datamatrix,base64_near_capacity,,,,ok,,25,5,1.0,9.9078,11.2405,2.9768,9.3504,17424,7486
pystrich,dm-base64_nc-svg,datamatrix,base64_near_capacity,,,,ok,,25,5,1.0,7.9067,10.6656,3.6594,7.5759,17424,192639
pystrich,dm-bcbp,datamatrix,bcbp,,,,ok,,25,5,1.0,0.9093,0.853,0.2502,0.5063,1296,850
pystrich,dm-bcbp-svg,datamatrix,bcbp,,,,ok,,25,5,1.0,0.6469,0.6263,0.1886,0.3734,1296,14722
pystrich,dm-edifact_charset,datamatrix,edifact_charset,,,,ok,,25,5,1.0,0.4748,0.5046,0.058,0.4397,676,514
pystrich,dm-edifact_charset-svg,datamatrix,edifact_charset,,,,ok,,25,5,1.0,0.3381,0.3586,0.0458,0.3067,676,7796
pystrich,dm-json_nc,datamatrix,json_near_capacity,,,,ok,,25,5,1.0,9.3294,10.9531,3.1083,9.1678,17424,7405
pystrich,dm-json_nc-svg,datamatrix,json_near_capacity,,,,ok,,25,5,1.0,7.6014,9.0954,3.0344,7.4449,17424,193722
pystrich,dm-latin1,datamatrix,latin1,,iso-8859-1,,ok,,25,5,1.0,0.6181,0.6753,0.1862,0.4048,1024,730
pystrich,dm-latin1-auto,datamatrix,latin1,,,,ok,,25,5,1.0,0.6124,0.6215,0.1418,0.3852,1024,730
pystrich,dm-latin1-auto-svg,datamatrix,latin1,,,,ok,,25,5,1.0,0.4479,0.4715,0.1196,0.2925,1024,12109
pystrich,dm-latin1-svg,datamatrix,latin1,,iso-8859-1,,ok,,25,5,1.0,0.4629,0.4923,0.1337,0.2963,1024,12109
pystrich,dm-latin1_ambiguous,datamatrix,latin1_ambiguous,,iso-8859-1,,ok,,25,5,1.0,0.7476,0.75,0.1293,0.5218,1296,857
pystrich,dm-latin1_ambiguous-auto,datamatrix,latin1_ambiguous,,,,ok,,25,5,1.0,0.7061,0.7006,0.1051,0.5077,1296,857
pystrich,dm-latin1_ambiguous-auto-svg,datamatrix,latin1_ambiguous,,,,ok,,25,5,1.0,0.5293,0.5274,0.0898,0.3707,1296,15112
pystrich,dm-latin1_ambiguous-svg,datamatrix,latin1_ambiguous,,iso-8859-1,,ok,,25,5,1.0,0.538,0.5317,0.0901,0.3713,1296,15112
pystrich,dm-lower_text,datamatrix,lower_text,,,,ok,,25,5,1.0,0.4072,0.4131,0.0222,0.3908,576,451
pystrich,dm-lower_text-svg,datamatrix,lower_text,,,,ok,,25,5,1.0,0.2882,0.2941,0.0167,0.2761,576,6823
pystrich,dm-mixed_modes,datamatrix,mixed_modes,,,,ok,,25,5,1.0,1.2081,1.2662,0.3775,0.6754,1600,969
pystrich,dm-mixed_modes-svg,datamatrix,mixed_modes,,,,ok,,25,5,1.0,0.7597,0.741,0.1649,0.4892,1600,18004
pystrich,dm-near_capacity,datamatrix,near_capacity,,,,ok,,25,5,1.0,8.9675,10.4352,2.6246,8.2925,14400,6227
pystrich,dm-near_capacity-svg,datamatrix,near_capacity,,,,ok,,25,5,1.0,7.1297,7.2395,0.3827,6.8886,14400,162626
pystrich,dm-numeric_even,datamatrix,numeric_even,,,,ok,,25,5,1.0,0.4004,0.3836,0.0893,0.2519,400,378
pystrich,dm-numeric_even-svg,datamatrix,numeric_even,,,,ok,,25,5,1.0,0.2708,0.2479,0.0509,0.1714,400,4818
pystrich,dm-numeric_long,datamatrix,numeric_long,,,,ok,,25,5,1.0,0.8143,0.8599,0.0977,0.7751,1024,716
pystrich,dm-numeric_long-svg,datamatrix,numeric_long,,,,ok,,25,5,1.0,0.6094,0.6174,0.0232,0.5866,1024,11848
pystrich,dm-numeric_odd,datamatrix,numeric_odd,,,,ok,,25,5,1.0,0.3694,0.3674,0.053,0.2776,400,368
pystrich,dm-numeric_odd-svg,datamatrix,numeric_odd,,,,ok,,25,5,1.0,0.2532,0.2533,0.0367,0.1916,400,4858
pystrich,dm-numeric_prefix,datamatrix,numeric_prefix,,,,ok,,25,5,1.0,0.2149,0.2167,0.017,0.1892,196,259
pystrich,dm-numeric_prefix-svg,datamatrix,numeric_prefix,,,,ok,,25,5,1.0,0.1449,0.1488,0.014,0.1331,196,2693
pystrich,dm-numeric_short,datamatrix,numeric_short,,,,ok,,25,5,1.0,0.1987,0.1979,0.0231,0.1463,144,218
pystrich,dm-numeric_short-svg,datamatrix,numeric_short,,,,ok,,25,5,1.0,0.1181,0.1223,0.0182,0.0966,144,1932
pystrich,dm-numeric_suffix,datamatrix,numeric_suffix,,,,ok,,25,5,1.0,0.2168,0.2136,0.0163,0.1814,256,269
pystrich,dm-numeric_suffix-svg,datamatrix,numeric_suffix,,,,ok,,25,5,1.0,0.1488,0.146,0.0122,0.1267,256,3032
pystrich,dm-text_para,datamatrix,text_para,,,,ok,,25,5,1.0,3.0569,3.0773,0.4008,2.4606,5184,2627
pystrich,dm-text_para-svg,datamatrix,text_para,,,,ok,,25,5,1.0,2.5323,3.5394,2.5439,1.8684,5184,58454
pystrich,dm-upper_c40,datamatrix,upper_c40,,,,ok,,25,5,1.0,0.4913,0.5106,0.0822,0.4208,676,495
pystrich,dm-upper_c40-svg,datamatrix,upper_c40,,,,ok,,25,5,1.0,0.339,0.3352,0.0261,0.2923,676,7628
pystrich,dm-url,datamatrix,url,,,,ok,,25,5,1.0,0.5985,0.6133,0.051,0.5724,1024,715
pystrich,dm-url-svg,datamatrix,url,,,,ok,,25,5,1.0,0.4328,0.4438,0.0317,0.4126,1024,11807
pystrich,dm-url_nc,datamatrix,url_near_capacity,,,,ok,,25,5,1.0,10.0015,11.196,2.8378,9.3777,17424,7353
pystrich,dm-url_nc-svg,datamatrix,url_near_capacity,,,,ok,,25,5,1.0,7.7773,9.1713,2.9203,7.6042,17424,190621
pystrich,dm-utf8,datamatrix,utf8,,utf-8,,ok,,25,5,1.0,0.5078,0.5375,0.0755,0.4698,1024,713
pystrich,dm-utf8-auto,datamatrix,utf8,,,,ok,,25,5,1.0,0.5024,0.528,0.0602,0.4678,1024,713
pystrich,dm-utf8-auto-svg,datamatrix,utf8,,,,ok,,25,5,1.0,0.3582,0.3745,0.0481,0.3308,1024,11645
pystrich,dm-utf8-svg,datamatrix,utf8,,utf-8,,ok,,25,5,1.0,0.3605,0.3796,0.051,0.3298,1024,11645
pystrich,dm-x12_charset,datamatrix,x12_charset,,,,ok,,25,5,1.0,0.4046,0.4004,0.0181,0.3609,576,457
pystrich,dm-x12_charset-svg,datamatrix,x12_charset,,,,ok,,25,5,1.0,0.2982,0.2945,0.014,0.2625,576,6822
pystrich,dm-xml_nc,datamatrix,xml_near_capacity,,,,ok,,25,5,1.0,9.7238,11.4372,3.7719,9.2356,17424,7435
pystrich,dm-xml_nc-svg,datamatrix,xml_near_capacity,,,,ok,,25,5,1.0,7.751,9.2823,3.2745,7.489,17424,190907
pystrich,dmr-alnum,datamatrix_rect,alnum,,,,ok,,25,5,1.0,0.383,0.4144,0.0999,0.3005,432,370
pystrich,dmr-alnum-svg,datamatrix_rect,alnum,,,,ok,,25,5,1.0,0.2364,0.2611,0.0574,0.2133,432,4889
pystrich,dmr-lower_text,datamatrix_rect,lower_text,,,,ok,,25,5,1.0,0.39,0.4061,0.0384,0.3557,576,456
pystrich,dmr-lower_text-svg,datamatrix_rect,lower_text,,,,ok,,25,5,1.0,0.285,0.3029,0.0314,0.2637,576,6561
pystrich,dmr-numeric_short,datamatrix_rect,numeric_short,,,,ok,,25,5,1.0,0.1755,0.1874,0.0256,0.1507,144,204
pystrich,dmr-numeric_short-svg,datamatrix_rect,numeric_short,,,,ok,,25,5,1.0,0.1053,0.1151,0.0177,0.0925,144,1926
pystrich,dmr-upper_c40,datamatrix_rect,upper_c40,,,,ok,,25,5,1.0,0.4804,0.4672,0.0358,0.3915,768,519
pystrich,dmr-upper_c40-svg,datamatrix_rect,upper_c40,,,,ok,,25,5,1.0,0.3565,0.3456,0.0289,0.2856,768,8636
pystrich,dmr-x12_charset,datamatrix_rect,x12_charset,,,,ok,,25,5,1.0,0.4585,0.4525,0.0363,0.3785,768,528
pystrich,dmr-x12_charset-svg,datamatrix_rect,x12_charset,,,,ok,,25,5,1.0,0.3446,0.3418,0.0273,0.2829,768,8387
pystrich,pdf-alnum-ecl2,pdf417,alnum,2,,,ok,,25,5,1.0,0.5696,0.6014,0.0531,0.5358,3288,775
pystrich,pdf-alnum-ecl2-svg,pdf417,alnum,2,,,ok,,25,5,1.0,0.4361,0.4517,0.0379,0.4074,3288,34187
pystrich,pdf-alnum-ecl5,pdf417,alnum,5,,,ok,,25,5,1.0,1.1722,1.1443,0.0619,1.0564,7170,1377
pystrich,pdf-alnum-ecl5-svg,pdf417,alnum,5,,,ok,,25,5,1.0,0.8733,0.8679,0.0499,0.7963,7170,74237
pystrich,pdf-alnum-ecl8,pdf417,alnum,8,,,ok,,25,5,1.0,5.5274,5.5231,0.1235,5.2828,32604,5268
pystrich,pdf-alnum-ecl8-svg,pdf417,alnum,8,,,ok,,25,5,1.0,4.3129,4.3473,0.147,4.1522,32604,337404
pystrich,pdf-base64_nc-ecl5,pdf417,base64_near_capacity,5,,,ok,,25,5,1.0,8.9489,8.9555,0.1575,8.7312,46899,7236
pystrich,pdf-base64_nc-ecl5-svg,pdf417,base64_near_capacity,5,,,ok,,25,5,1.0,7.4226,7.4113,0.2232,7.0319,46899,485366
pystrich,pdf-bcbp-ecl2,pdf417,bcbp,2,,,ok,,25,5,1.0,0.9262,0.8807,0.1654,0.6811,5535,1108
pystrich,pdf-bcbp-ecl2-svg,pdf417,bcbp,2,,,ok,,25,5,1.0,0.6738,0.6555,0.1109,0.5098,5535,57345
pystrich,pdf-json_nc-ecl5,pdf417,json_near_capacity,5,,,ok,,25,5,1.0,7.7478,7.7852,0.1676,7.6555,40464,6407
pystrich,pdf-json_nc-ecl5-svg,pdf417,json_near_capacity,5,,,ok,,25,5,1.0,6.2781,6.3601,0.3,6.1101,40464,418711
pystrich,pdf-latin1-ecl2,pdf417,latin1,2,iso-8859-1,,ok,,25,5,1.0,0.8387,0.8199,0.1201,0.6435,5076,1060
pystrich,pdf-latin1-ecl2-auto,pdf417,latin1,2,,,ok,,25,5,1.0,0.8016,0.7791,0.145,0.5406,5076,1060
pystrich,pdf-latin1-ecl2-auto-svg,pdf417,latin1,2,,,ok,,25,5,1.0,0.6187,0.5817,0.1037,0.4059,5076,52628
pystrich,pdf-latin1-ecl2-svg,pdf417,latin1,2,iso-8859-1,,ok,,25,5,1.0,0.6372,0.602,0.0916,0.4583,5076,52628
pystrich,pdf-latin1_ambiguous-ecl2,pdf417,latin1_ambiguous,2,iso-8859-1,,ok,,25,5,1.0,1.2172,1.1385,0.1587,0.8136,7887,1472
pystrich,pdf-latin1_ambiguous-ecl2-auto,pdf417,latin1_ambiguous,2,,,ok,,25,5,1.0,1.2191,1.1337,0.1673,0.8024,7887,1472
pystrich,pdf-latin1_ambiguous-ecl2-auto-svg,pdf417,latin1_ambiguous,2,,,ok,,25,5,1.0,0.9228,0.8607,0.1247,0.6091,7887,81689
pystrich,pdf-latin1_ambiguous-ecl2-svg,pdf417,latin1_ambiguous,2,iso-8859-1,,ok,,25,5,1.0,0.916,0.8632,0.1316,0.6162,7887,81689
pystrich,pdf-lower_text-ecl2,pdf417,lower_text,2,,,ok,,25,5,1.0,0.6364,0.6196,0.0391,0.5367,3696,831
pystrich,pdf-lower_text-ecl2-svg,pdf417,lower_text,2,,,ok,,25,5,1.0,0.4608,0.4514,0.0259,0.3995,3696,38376
